id,name,percent,species_id:id,group_id:id
1209,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,372,7
1210,Macchinari12% ,,372,7
1211,Attrezzatura varia e minuta35% ,,372,7
1212,"Impianti destinati al trattamento ed al depuramento delle acque, fumi nocivi, ecc mediante impiego di reagenti chimici 15% ",,372,7
1213,Mobili e macchine ordinarie d'ufficio 12% ,,372,7
1214,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici 20% ,,372,7
1215,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,372,7
1216,"Autovetture, motoveicoli e simili 25% ",,372,7
1217,Fabbricati destinati all'industria (come nella specie 1a/a) 3% ,,373,7
1218,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,373,7
1219,Macchinari12% ,,373,7
1220,Attrezzatura varia e minuta35% ,,373,7
1221,"Impianti destinati al trattamento ed al depuramento delle acque, fumi nocivi, ecc mediante impiego di reagenti chimici 15% ",,373,7
1222,Mobili e macchine ordinarie d'ufficio 12% ,,373,7
1223,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici 20% ,,373,7
1224,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,373,7
1225,"Autovetture, motoveicoli e simili 25% ",,373,7
1226,Fabbricati destinati all'industria (come nella specie 1a/a) 3% ,,374,7
1227,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,374,7
1228,Macchinari12% ,,374,7
1229,Attrezzatura varia e minuta35% ,,374,7
1230,"Impianti destinati al trattamento ed al depuramento delle acque, fumi nocivi, ecc mediante impiego di reagenti chimici 15% ",,374,7
1231,Mobili e macchine ordinarie d'ufficio 12% ,,374,7
1232,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici 20% ,,374,7
1233,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,374,7
1234,"Autovetture, motoveicoli e simili 25% ",,374,7
1235,Fabbricati destinati all'industria (come nella specie 1a/a) 3% ,,375,7
1236,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,375,7
1237,Macchinari12% ,,375,7
1238,Attrezzatura varia e minuta35% ,,375,7
1239,"Impianti destinati al trattamento ed al depuramento delle acque, fumi nocivi, ecc mediante impiego di reagenti chimici 15% ",,375,7
1240,Mobili e macchine ordinarie d'ufficio 12% ,,375,7
1241,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici 20% ,,375,7
1242,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,375,7
1243,"Autovetture, motoveicoli e simili 25% ",,375,7
1244,"Fabbricati destinati all'industria (edifici, strade e piazzali) 4% ",,376,8
1245,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,376,8
1246,Macchinari operatori e impianti10% ,,376,8
1247,Attrezzatura varia e minuta e di laboratorio 25% ,,376,8
1248,"Impianti destinati al trattamento ed al depuramento delle acque, fumi nocivi, ecc mediante impiego di reagenti chimici 15% ",,376,8
1249,Mobili e macchine ordinarie d'ufficio 12% ,,376,8
1250,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici 20% ,,376,8
1251,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,376,8
1252,"Autovetture, motoveicoli e simili 25% ",,376,8
1253,Fabbricati destinati all'industria (come nella specie 1a)3% ,,377,8
1254,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,377,8
1255,Macchinari operatori e impianti10% ,,377,8
1256,Attrezzatura varia e minuta e di laboratorio 40% ,,377,8
1257,"Impianti destinati al trattamento ed al depuramento delle acque, fumi nocivi, ecc mediante impiego di reagenti chimici 15% ",,377,8
1258,Mobili e macchine ordinarie d'ufficio 12% ,,377,8
1259,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici 20% ,,377,8
1260,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,377,8
1261,"Autovetture, motoveicoli e simili 25% ",,377,8
1263,Fabbricati destinati all'industria (come nella specie 1a)4% ,,378,8
1264,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,378,8
1265,Macchinari operatori e impianti10% ,,378,8
1266,Attrezzatura varia e minuta e di laboratorio 40% ,,378,8
1267,"Impianti destinati al trattamento ed al depuramento delle acque, fumi nocivi, ecc mediante impiego di reagenti chimici 15% ",,378,8
1268,Mobili e macchine ordinarie d'ufficio 12% ,,378,8
1269,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici 20% ,,378,8
1270,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,378,8
1271,"Autovetture, motoveicoli e simili 25% ",,378,8
1272,"Fabbricati destinati all'industria (come nella specie 1a)5,5% ",,379,8
1273,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,379,8
1274,"Impianti generici (impianti di produzione, presa e distribuzione d'energia, officina di manutenzione, raccordi e materiale rotabile, servizi vapore ed acqua calda, impianti di trasporto interno, impianti e mezzi di sollevamento, carico, scarico, pesatura, parco motori, pompe, ecc) 10% ",,379,8
1275,"Macchinari operatori ed impianti specifici12,5% ",,379,8
1276,Forni e loro pertinenze 9% ,,379,8
1277,Attrezzatura varia e minuta e di laboratorio 25% ,,379,8
1278,"Impianti destinati al trattamento ed al depuramento delle acque, fumi nocivi, ecc mediante impiego di reagenti chimici 15% ",,379,8
1279,Mobili e macchine ordinarie d'ufficio 12% ,,379,8
1280,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici 20% ,,379,8
1281,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,379,8
1282,"Autovetture, motoveicoli e simili 25% ",,379,8
1283,"Fabbricati destinati all'industria (come nella specie 1a)5,5% ",,380,8
1284,Cave8% ,,380,8
1285,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,380,8
1286,"Impianti generici (come nella specie 4a/a) e specifici12,5% ",,380,8
1287,"Forni e loro pertinenze15,5% ",,380,8
1288,Attrezzatura varia e minuta e di laboratorio 25% ,,380,8
1289,"Impianti destinati al trattamento ed al depuramento delle acque, fumi nocivi, ecc mediante impiego di reagenti chimici 15% ",,380,8
1290,Mobili e macchine ordinarie d'ufficio 12% ,,380,8
1291,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici 20% ,,380,8
1292,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,380,8
1293,"Autovetture, motoveicoli attamento ed al depuramento delle acque, fumi nocivi, ecc mediante impiego di reagenti chimici15% ",,380,8
1294,Mobili e macchine ordinarie d'ufficio 12% ,,380,8
1295,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici 20% ,,380,8
1296,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,380,8
1297,"Autovetture, motoveicoli e simili 25% ",,380,8
1298,Fabbricati destinati all'industria (come nella specie 1a)4% ,,381,8
1299,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,381,8
1300,"Impianti generici (come nella specie 4a/"" a) 10% ",,381,8
1301,"Macchinari operatori ed impianti specifici 12,5% ",,381,8
1302,Forni e loro pertinenze 14% ,,381,8
1303,Attrezzatura varia e minuta e di laboratorio 40% ,,381,8
1304,"Impianti destinati al trattamento ed al depuramento delle acque, fumi nocivi, ecc mediante impiego di reagenti chimici 15% ",,381,8
1305,Mobili e macchine ordinarie d'ufficio 12% ,,381,8
1306,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici20% ,,381,8
1307,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,381,8
1308,"Autovetture, motoveicoli e simili 25% ",,381,8
1309,Fabbricati destinati all'industria (come nella specie 1a)4% ,,382,8
1310,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,382,8
1311,"Impianti generici (come nella specie 4a/"" a) 10% ",,382,8
1312,"Macchinari operatori ed impianti specifici 12,5% ",,382,8
1313,Forni e loro pertinenze 14% ,,382,8
1314,Attrezzatura varia e minuta e di laboratorio 40% ,,382,8
1315,"Impianti destinati al trattamento ed al depuramento delle acque, fumi nocivi, ecc mediante impiego di reagenti chimici 15% ",,382,8
1316,Mobili e macchine ordinarie d'ufficio 12% ,,382,8
1317,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici20% ,,382,8
1318,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,382,8
1319,"Autovetture, motoveicoli e simili 25% ",,382,8
1320,Fabbricati destinati all'industria (come nella specie 1a)4% ,,383,8
1321,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,383,8
1322,"Impianti generici (come nella specie 4a/"" a) 10% ",,383,8
1323,"Macchinari operatori ed impianti specifici 12,5% ",,383,8
1324,Forni e loro pertinenze 14% ,,383,8
1325,Attrezzatura varia e minuta e di laboratorio 40% ,,383,8
1326,"Impianti destinati al trattamento ed al depuramento delle acque, fumi nocivi, ecc mediante impiego di reagenti chimici 15% ",,383,8
1327,Mobili e macchine ordinarie d'ufficio 12% ,,383,8
1328,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici20% ,,383,8
1329,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,383,8
1330,"Autovetture, motoveicoli e simili 25% ",,383,8
1331,Fabbricati destinati all'industria (come nella specie 1a)4% ,,384,8
1332,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,384,8
1333,"Impianti generici (come nella specie 4a/"" a) 12% ",,384,8
1334,"Macchinari operatori, impianti specifici e stampi 15,5% ",,384,8
1335,Attrezzatura varia e minuta e di laboratorio 25% ,,384,8
1336,"Impianti destinati al trattamento ed al depuramento delle acque, fumi nocivi, ecc mediante impiego di reagenti chimici 15% ",,384,8
1337,Mobili e macchine ordinarie d'ufficio 12% ,,384,8
1338,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici20% ,,384,8
1339,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,384,8
1340,"Autovetture, motoveicoli e simili 25% ",,384,8
1341,"Fabbricati destinati all'industria (come nella specie 1a)5,5% ",,385,8
1342,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,385,8
1343,"Impianti generici (come nella specie 4a/"" a) 10% ",,385,8
1344,Macchinari operatori e impianti specifici 15% ,,385,8
1345,Forno e loro pertinenze22% ,,385,8
1346,Attrezzatura varia e minuta e di laboratorio 40% ,,385,8
1347,"Impianti destinati al trattamento ed al depuramento delle acque, fumi nocivi, ecc mediante impiego di reagenti chimici 15% ",,385,8
1348,Mobili e macchine ordinarie d'ufficio 12% ,,385,8
1349,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici20% ,,385,8
1350,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,385,8
1351,"Autovetture, motoveicoli e simili 25% ",,385,8
1352,"Fabbricati destinati all'industria (edifici, opere idrauliche fisse, strade e piazzali, acquedotti e fognature, serbatoi in muratura e vasche di contenimento) 7% ",,386,9
1353,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,386,9
1354,"Impianti generici (impianti di produzione, presa e distribuzione energia, officina di manutenzione, raccordi e materiale rotabile, servizi vapore e acqua calda, impianti di trasporto interni, impianti e mezzi di sollevamento, carico, scarico, pesatura, parco motori, pompe, ecc) 12,5% ",,386,9
1355,"Macchinari operatori e impianti specifici per le lavorazioni chimiche scarsamente corrosive e per le lavorazioni meccaniche 15,5% ",,386,9
1356,"Macchinari operatori e impianti specifici per le lavoriazioni chimiche altamente corrosive - Celle elettrolitiche - Forni Reattori per sintesi - Apparecchi soggetti ad altre pressioni e temperature 22,5% ",,386,9
1357,Attrezzatura varia e minuta e di laboratorio 40% ,,386,9
1358,"Impianti destinati al trattamento ed al depuramento delle acque, fumi nocivi, ecc mediante impiego di reagenti chimici 15% ",,386,9
1359,Mobili e macchine ordinarie d'ufficio 12% ,,386,9
1360,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici 20% ,,386,9
1361,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,386,9
1362,"Autovetture, motoveicoli e simili 25% ",,386,9
1363,Fabbricati destinati all'industria (come nella specie 1a)7% ,,387,9
1364,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,387,9
1365,"Impianti generici (come nella specie 1a/a)12,5% ",,387,9
1366,Macchinari operatori e impianti specifici per le lavorazioni chimiche non altamente corrosive e per le lavorazioni meccaniche15% ,,387,9
1367,Macchinari operatori e impianti specifici per le lavorazioni chimiche altamente corrosive - Forni - Reattori per sintesi - Apparecchi soggetti ad alte pressioni e temperature19% ,,387,9
1368,Attrezzatura varia e minuta e di laboratorio 40% ,,387,9
1369,"Impianti destinati al trattamento ed al depuramento delle acque, fumi nocivi, ecc mediante impiego di reagenti chimici 15% ",,387,9
1370,Mobili e macchine ordinarie d'ufficio 12% ,,387,9
1371,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici 20% ,,387,9
1372,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,387,9
1373,"Autovetture, motoveicoli e simili 25% ",,387,9
1374,"Fabbricati destinati all'industria (come nella specie 1a)5,5% ",,388,9
1375,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,388,9
1376,Impianti generici (come nella specie 1a/a)10% ,,388,9
1377,"Macchinari operatori e impianti specifici per le lavorazioni chimiche scarsamente corrosive e per le lavorazioni meccaniche 12,5% ",,388,9
1378,"Macchinari operatori e impianti specifici per le lavorazioni chimiche altamente corrosive - Forni - Reattori per sintesi - Apparecchi soggetti al alte pressioni e temperture 17,5% ",,388,9
1379,"Oleodotti - Serbatoi - Impianti stradali di distribuzione (chioschi, colonne di distribuzione, stazioni di imbottigliamento, stazioni di servizio) 12,5% ",,388,9
1380,Attrezzatura varia e minuta e di laboratorio 25% ,,388,9
1381,Bombole gas di petrolio liquefatti15% ,,388,9
1382,"Impianti destinati al trattamento ed al depuramento delle acque, fumi nocivi, ecc mediante impiego di reagenti chimici 15% ",,388,9
1383,Mobili e macchine ordinarie d'ufficio 12% ,,388,9
1384,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici 20% ,,388,9
1385,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,388,9
1386,"Autovetture, motoveicoli e simili 25% ",,388,9
1387,Fabbricati destinati all'industria (come nella specie 1a)3% ,,389,9
1388,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,389,9
1389,Impianti generici (come nella specie 1a/a) 9% ,,389,9
1390,Macchinari operatori e impianti specifici 10% ,,389,9
1391,Forni e loro pertinenze 14% ,,389,9
1392,Attrezzatura varia e minuta e di laboratorio 25% ,,389,9
1393,"Impianti destinati al trattamento ed al depuramento delle acque, fumi nocivi, ecc mediante impiego di reagenti chimici 15% ",,389,9
1394,Mobili e macchine ordinarie d'ufficio 12% ,,389,9
1395,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici 20% ,,389,9
1396,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,389,9
1397,"Autovetture, motoveicoli e simili 25% ",,389,9
1398,Fabbricati ordinari 3% ,,390,9
1399,"Costruzioni leggere (tettoie, baracche, ecc) 10 % ",,390,9
1400,Impianti generici8 % ,,390,9
1401,Forni di cottura e grafitazione14 % ,,390,9
1402,Macchinari10 % ,,390,9
1403,Attrezzatura varia e minuta25 % ,,390,9
1404,"Impianti destinati al trattamento ed al depuramento delle acque, fumi nocivi, ecc mediante impiego di reagenti chimici 15% ",,390,9
1405,Mobili e macchine ordinarie d'ufficio 12% ,,390,9
1406,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici20% ,,390,9
1407,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,390,9
1408,"Autovetture, motoveicoli e simili 25 % ",,390,9
1409,"Fabbricati destinati all'industria (come nella specie 1a)5,5% ",,391,9
1410,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,391,9
1411,Impianti generici (come nella specie 1a/a)10% ,,391,9
1412,"Macchinari operatori e impianti specifici per le lavorazioni chimiche scarsamente corrosive e per le lavorazioni meccaniche 12,5% ",,391,9
1413,"Macchinari operatori e impianti specifici per le lavorazioni chimiche altamente corrosive 15,5% ",,391,9
1414,Attrezzatura varia e minuta e di laboratorio 25% ,,391,9
1415,"Impianti destinati al trattamento ed al depuramento delle acque, fumi nocivi, ecc mediante impiego di reagenti chimici 15% ",,391,9
1416,Mobili e macchine ordinarie d'ufficio 12% ,,391,9
1417,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici20% ,,391,9
1418,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,391,9
1419,"Autovetture, motoveicoli e simili 25% ",,391,9
1420,Fabbricati destinati all'industria (come nella specie 1a)4% ,,392,9
1421,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,392,9
1422,"Impianti generici (come nella specie 1a/a) 7,5% ",,392,9
1423,Macchinari operatori e impianti specifici 10% ,,392,9
1424,Apparecchiature ed impianti specifici di distribuzione (comprese le bombole)9% ,,392,9
1425,Attrezzatura varia e minuta e di laboratorio 25% ,,392,9
1426,"Impianti destinati al trattamento ed al depuramento delle acque, fumi nocivi, ecc mediante impiego di reagenti chimici 15% ",,392,9
1427,Mobili e macchine ordinarie d'ufficio 12% ,,392,9
1428,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici20% ,,392,9
1429,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,392,9
1430,"Autovetture, motoveicoli e simili 25% ",,392,9
1431,Fabbricati destinati all'industria (come nella specie 1a/a) 7% ,,393,9
1432,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,393,9
1433,Impianti generici (come nella specie 1a/a)10% ,,393,9
1434,"Macchinari operatori e impianti specifici per le lavorazioni meccaniche12,5% ",,393,9
1435,"Macchinari operatori e impianti specifici per le lavorazioni chimiche 15,5% ",,393,9
1436,Attrezzatura varia e minuta e di laboratorio 40% ,,393,9
1437,"Impianti destinati al trattamento ed al depuramento delle acque, fumi nocivi, ecc mediante impiego di reagenti chimici 15% ",,393,9
1438,Mobili e macchine ordinarie d'ufficio 12% ,,393,9
1439,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici20% ,,393,9
1440,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,393,9
1441,"Autovetture, motoveicoli e simili 25% ",,393,9
1442,"Fabbricati destinati all'industria (come nella specie 1a/a) 5,5% ",,394,9
1443,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,394,9
1444,Impianti generici (come nella specie 1a/a)10% ,,394,9
1445,"Macchinari operatori e impianti specifici 12,5% ",,394,9
1446,Attrezzatura varia e minuta e di laboratorio 25% ,,394,9
1447,"Impianti destinati al trattamento ed al depuramento delle acque, fumi nocivi, ecc mediante impiego di reagenti chimici 15% ",,394,9
1448,Mobili e macchine ordinarie d'ufficio 12% ,,394,9
1449,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici 20% ,,394,9
1450,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,394,9
1451,"Autovetture, motoveicoli e simili 25% ",,394,9
1452,"Fabbricati destinati all'industria (come nella specie 1a/a) 5,5% ",,395,9
1453,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,395,9
1454,Impianti generici (come nella specie 1a/a)10% ,,395,9
1455,"Macchinari operatori e impianti specifici per le lavorazioni chimiche e scarsamente corrosive e per le lavorazioni meccaniche12,5% ",,395,9
1456,"Macchinari operatori e impianti specifici per le lavorazioni chimiche altamente corrosive - Forni 15,5% ",,395,9
1457,Attrezzatura varia e minuta e di laboratorio 35% ,,395,9
1458,"Impianti destinati al trattamento ed al depuramento delle acque, fumi nocivi, ecc mediante impiego di reagenti chimici 15% ",,395,9
1459,Mobili e macchine ordinarie d'ufficio 12% ,,395,9
1460,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici 20% ,,395,9
1461,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,395,9
1462,"Autovetture, motoveicoli e simili 25% ",,395,9
1463,"Fabbricati destinati all'industria (come nella specie 1a/a) 5,5% ",,396,9
1464,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,396,9
1465,Impianti generici (come nella specie 1a/a) 10% ,,396,9
1466,Macchinari operatori e impianti specifici per le lavorazioni chimiche e scarsamente corrosive e per le lavorazioni meccaniche 12% ,,396,9
1467,"Macchinari operatori e impianti specifici per le lavorazioni chimiche altamente corrosive - Forni- Reattori per sintesi - Apparecchi soggetti ad alte pressioni e temperature 17,5% ",,396,9
1468,Attrezzatura varia e minuta e di laboratorio 40% ,,396,9
1469,"Impianti destinati al trattamento ed al depuramento delle acque, fumi nocivi, ecc mediante impiego di reagenti chimici 15% ",,396,9
1470,Mobili e macchine ordinarie d'ufficio 12% ,,396,9
1471,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici 20% ,,396,9
1472,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,396,9
1473,"Autovetture, motoveicoli e simili 25% ",,396,9
1474,Fabbricati destinati all'industria (come nella specie 1a)7% ,,397,9
1475,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,397,9
1476,"Impianti generici (come nella specie 1a/a)12,5% ",,397,9
1477,Macchinari operatori e impianti specifici per le lavorazioni chimiche non altamente corrosive e per le lavorazioni meccaniche15% ,,397,9
1478,Macchinari operatori e impianti specifici per le lavorazioni chimiche altamente corrosive - Forni - Reattori per sintesi - Apparecchi soggetti ad alte pressioni e temperature19% ,,397,9
1479,Attrezzatura varia e minuta e di laboratorio 40% ,,397,9
1480,"Impianti destinati al trattamento ed al depuramento delle acque, fumi nocivi, ecc mediante impiego di reagenti chimici 15% ",,397,9
1481,Mobili e macchine ordinarie d'ufficio 12% ,,397,9
1482,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici 20% ,,397,9
1483,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,397,9
1484,"Autovetture, motoveicoli e simili 25% ",,397,9
1485,Fabbricati destinati all'industria (come nella specie 1a/a) 4% ,,398,9
1486,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,398,9
1487,"Macchinario operatore d'impianto 11,5% ",,398,9
1488,Attrezzatura varia e minuta e di laboratorio 40% ,,398,9
1489,"Impianti destinati al trattamento ed al depuramento delle acque, fumi nocivi, ecc mediante impiego di reagenti chimici 15% ",,398,9
1490,Mobili e macchine ordinarie d'ufficio 12% ,,398,9
1491,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici20% ,,398,9
1492,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,398,9
1493,"Autovetture, motoveicoli e simili 25% ",,398,9
1494,Fabbricati destinati all'industria (come nella specie 1a/a) 6% ,,399,9
1495,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,399,9
1496,Impianti generici (come nella specie 1a/a)10% ,,399,9
1497,"Macchinari operatori e impianti specifici per le lavorazioni chimiche e scarsamente corrosive e per le lavorazioni meccaniche12,5% ",,399,9
1498,"Macchinari operatori e impianti specifici per le lavorazioni chimiche altamente corrosive - Forni - Apparecchi soggetti ad alte pressioni e temperature17,5% ",,399,9
1499,Attrezzatura varia e minuta e di laboratorio 30% ,,399,9
1500,"Impianti destinati al trattamento ed al depuramento delle acque, fumi nocivi, ecc mediante impiego di reagenti chimici 15% ",,399,9
1501,Mobili e macchine ordinarie d'ufficio 12% ,,399,9
1502,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici20% ,,399,9
1503,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,399,9
1504,"Autovetture, motoveicoli e simili 25% ",,399,9
1505,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,400,9
1506,Impianti generici (come nella specie 1a/a)10% ,,400,9
1507,Macchinari operatori e impianti specifici 14% ,,400,9
1508,Attrezzatura varia e minuta e di laboratorio 40% ,,400,9
1509,"Impianti destinati al trattamento ed al depuramento delle acque, fumi nocivi, ecc mediante impiego di reagenti chimici 15% ",,400,9
1510,Mobili e macchine ordinarie d'ufficio 12% ,,400,9
1511,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici20% ,,400,9
1512,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,400,9
1513,"Autovetture, motoveicoli e simili 25% ",,400,9
1514,Fabbricati destinati all'industria (come nella specie 1a/a) 6% ,,401,9
1515,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,401,9
1516,Impianti generici (come nella specie 1a/a)10% ,,401,9
1517,"Macchinari operatori e impianti specifici per le lavorazioni chimiche e scarsamente corrosive e per le lavorazioni meccaniche12,5% ",,401,9
1518,"Macchinari operatori e impianti specifici per le lavorazioni chimiche altamente corrosive - Forni - Apparecchi soggetti ad alte pressioni e temperature17,5% ",,401,9
1519,Attrezzatura varia e minuta e di laboratorio 30% ,,401,9
1520,"Impianti destinati al trattamento ed al depuramento delle acque, fumi nocivi, ecc mediante impiego di reagenti chimici 15% ",,401,9
1521,Mobili e macchine ordinarie d'ufficio 12% ,,401,9
1522,Macchine d'ufficio elettromeccaniche ed elettroniche compresi i computers e i sistemi telefonici elettronici20% ,,401,9
1523,"Autoveicoli da trasporto (autoveicoli pesanti in genere, carrelli elevatori, mezzi di trasporto interno, ecc) 20% ",,401,9
1524,"Autovetture, motoveicoli e simili 25% ",,401,9
1525,"Fabbricati destinati all'industria (come nella specie 1a/a) 5,5% ",,402,9
1526,"Costruzioni leggere (tettoie, baracche, ecc) 10% ",,402,9
